"name","datetime","temp","feelslike","dew","humidity","precip","precipprob","preciptype","snow","snowdepth","windgust","windspeed","winddir","pressure","cloudcover","visibility","solarradiation","solarenergy","uvindex","severerisk","conditions","icon","stations"
"Thái Nguyên, Việt Nam","2024-10-29T19:00:00","21.9","21.9","16.4","70.97","0.0","6.5","null","0.0","0.0","3.6","3.2","346.1","1011.0","32.5","24.1","0.0","0.0","0.0","10.0","Partially cloudy","partly-cloudy-night","null"
"Thái Nguyên, Việt Nam","2024-10-29T20:00:00","21.7","21.7","16.2","70.93","0.0","3.2","null","0.0","0.0","4.3","4.3","345.7","1012.0","21.7","24.1","0.0","0.0","0.0","10.0","Partially cloudy","partly-cloudy-night","null"
"Thái Nguyên, Việt Nam","2024-10-29T21:00:00","21.5","21.5","16.1","71.35","0.0","3.2","null","0.0","0.0","5.0","5.0","357.5","1012.0","17.4","24.1","0.0","0.0","0.0","10.0","Clear","clear-night","null"
"Thái Nguyên, Việt Nam","2024-10-29T22:00:00","21.1","21.1","16.2","73.59","0.0","3.2","null","0.0","0.0","5.0","5.4","349.4","1012.0","6.7","24.1","0.0","0.0","0.0","10.0","Clear","clear-night","null"
"Thái Nguyên, Việt Nam","2024-10-29T23:00:00","20.9","20.9","16.3","74.98","0.0","3.2","null","0.0","0.0","5.4","5.8","348.3","1012.0","8.6","24.1","0.0","0.0","0.0","10.0","Clear","clear-night","null"
"Thanh Hóa, Việt Nam","2024-10-29T00:00:00","19.5","19.5","17.8","89.91","1.0","96.8","[rain]","0.0","0.0","41.8","11.9","357.5","1011.0","100.0","15.8","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T01:00:00","19.6","19.6","17.6","88.23","0.5","96.8","[rain]","0.0","0.0","40.3","12.2","356.5","1010.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T02:00:00","19.3","19.3","17.6","89.89","0.3","96.8","[rain]","0.0","0.0","43.2","14.8","354.0","1010.0","100.0","23.8","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T03:00:00","19.1","19.1","17.8","92.18","0.5","96.8","[rain]","0.0","0.0","43.2","15.1","354.3","1010.0","100.0","11.0","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T04:00:00","19.0","19.0","17.8","92.75","1.0","96.8","[rain]","0.0","0.0","46.8","15.1","347.2","1010.0","100.0","12.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T05:00:00","19.4","19.4","17.5","88.77","0.6","96.8","[rain]","0.0","0.0","51.1","16.6","351.4","1010.0","100.0","22.4","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T06:00:00","19.6","19.6","17.3","86.58","0.2","96.8","[rain]","0.0","0.0","50.0","16.9","356.2","1011.0","100.0","23.2","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T07:00:00","19.4","19.4","17.5","88.77","0.7","96.8","[rain]","0.0","0.0","46.8","15.5","356.9","1011.0","100.0","9.6","2.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T08:00:00","19.2","19.2","17.9","92.18","1.4","77.4","[rain]","0.0","0.0","47.2","15.5","351.2","1012.0","100.0","16.6","6.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T09:00:00","19.6","19.6","18.1","91.05","0.1","77.4","[rain]","0.0","0.0","46.4","16.6","347.1","1012.0","100.0","24.1","21.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T10:00:00","19.7","19.7","18.3","91.63","0.5","77.4","[rain]","0.0","0.0","46.1","17.3","351.2","1012.0","100.0","12.0","30.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T11:00:00","19.3","19.3","18.4","94.53","1.8","77.4","[rain]","0.0","0.0","45.4","17.6","344.9","1012.0","100.0","6.8","17.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T12:00:00","19.4","19.4","18.4","93.95","1.7","77.4","[rain]","0.0","0.0","44.3","16.6","334.3","1011.0","100.0","16.5","16.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T13:00:00","19.7","19.7","18.5","92.79","0.2","77.4","[rain]","0.0","0.0","41.4","13.7","329.9","1010.0","100.0","24.1","34.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T14:00:00","20.0","20.0","18.8","92.81","0.1","58.1","[rain]","0.0","0.0","37.1","11.2","330.9","1009.0","100.0","24.1","27.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T15:00:00","20.3","20.3","19.1","92.82","0.0","58.1","[rain]","0.0","0.0","30.2","9.4","319.5","1009.0","100.0","24.1","33.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T16:00:00","20.3","20.3","19.4","94.57","0.0","58.1","[rain]","0.0","0.0","22.7","7.2","317.7","1009.0","100.0","24.1","20.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T17:00:00","20.7","20.7","19.5","92.84","0.0","58.1","[rain]","0.0","0.0","8.3","5.0","327.8","1010.0","100.0","24.1","25.0","0.1","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T18:00:00","20.6","20.6","19.4","92.84","0.1","58.1","[rain]","0.0","0.0","5.0","3.2","345.0","1010.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T19:00:00","20.7","20.7","19.3","91.69","0.1","58.1","[rain]","0.0","0.0","5.0","4.0","344.2","1011.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T20:00:00","20.8","20.8","19.2","90.57","0.0","61.3","[rain]","0.0","0.0","7.2","5.0","349.5","1012.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T21:00:00","20.8","20.8","19.1","90.0","0.0","61.3","[rain]","0.0","0.0","7.6","5.4","353.8","1012.0","96.5","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T22:00:00","20.9","20.9","19.1","89.45","0.0","61.3","[rain]","0.0","0.0","8.6","6.5","337.0","1012.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Thanh Hóa, Việt Nam","2024-10-29T23:00:00","20.8","20.8","19.2","90.57","0.2","61.3","[rain]","0.0","0.0","11.9","7.2","331.5","1012.0","100.0","21.8","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Huế, Việt Nam","2024-10-29T00:00:00","21.9","21.9","21.4","96.99","0.5","100.0","[rain]","0.0","0.0","11.9","7.9","210.7","1005.0","99.8","19.2","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Huế, Việt Nam","2024-10-29T01:00:00","21.8","21.8","21.2","96.39","0.3","100.0","[rain]","0.0","0.0","6.8","5.8","253.3","1004.0","100.0","15.2","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Huế, Việt Nam","2024-10-29T02:00:00","22.0","22.0","21.5","96.99","3.2","100.0","[rain]","0.0","0.0","9.7","6.5","211.3","1003.0","100.0","3.7","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Huế, Việt Nam","2024-10-29T03:00:00","22.0","22.0","21.7","98.18","3.7","100.0","[rain]","0.0","0.0","9.7","5.4","193.5","1003.0","100.0","5.6","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Huế, Việt Nam","2024-10-29T04:00:00","22.1","22.1","21.8","98.19","2.7","100.0","[rain]","0.0","0.0","11.5","7.6","215.0","1003.0","99.4","10.0","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Huế, Việt Nam","2024-10-29T05:00:00","22.1","22.1","21.7","97.59","1.0","100.0","[rain]","0.0","0.0","13.0","7.9","212.3","1004.0","70.3","16.4","0.0","0.0","0.0","10.0","Rain, Partially cloudy","rain","null"
"Huế, Việt Nam","2024-10-29T06:00:00","22.1","22.1","21.6","96.99","0.5","100.0","[rain]","0.0","0.0","9.4","6.1","208.6","1005.0","92.0","16.6","1.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Huế, Việt Nam","2024-10-29T07:00:00","22.9","22.9","22.1","95.25","0.5","100.0","[rain]","0.0","0.0","11.2","7.2","209.5","1006.0","69.2","18.1","80.0","0.3","1.0","10.0","Rain, Partially cloudy","rain","null"
"Huế, Việt Nam","2024-10-29T08:00:00","24.2","24.2","22.9","92.46","1.0","100.0","[rain]","0.0","0.0","13.0","7.9","256.0","1006.0","96.6","12.2","252.0","0.9","3.0","10.0","Rain, Overcast","rain","null"
"Huế, Việt Nam","2024-10-29T09:00:00","23.6","23.6","22.7","94.7","2.8","100.0","[rain]","0.0","0.0","24.1","11.9","272.4","1007.0","93.5","5.7","143.0","0.5","1.0","10.0","Rain, Overcast","rain","null"
"Huế, Việt Nam","2024-10-29T10:00:00","22.7","22.7","21.8","94.67","1.3","100.0","[rain]","0.0","0.0","33.5","16.6","274.9","1007.0","100.0","23.4","78.0","0.3","1.0","10.0","Rain, Overcast","rain","null"
"Huế, Việt Nam","2024-10-29T11:00:00","22.7","22.7","21.7","94.09","0.1","100.0","[rain]","0.0","0.0","36.7","19.1","282.4","1006.0","100.0","24.1","105.0","0.4","1.0","10.0","Rain, Overcast","rain","null"
"Huế, Việt Nam","2024-10-29T12:00:00","23.7","23.7","22.2","91.32","0.0","100.0","[rain]","0.0","0.0","30.6","17.6","283.4","1006.0","100.0","24.1","270.0","1.0","3.0","10.0","Rain, Overcast","rain","null"
"Huế, Việt Nam","2024-10-29T13:00:00","23.6","23.6","22.0","90.75","0.1","100.0","[rain]","0.0","0.0","25.6","12.6","276.2","1005.0","83.7","24.1","83.0","0.3","1.0","10.0","Rain, Partially cloudy","rain","null"
"Huế, Việt Nam","2024-10-29T14:00:00","24.5","24.5","22.3","87.56","0.5","96.8","[rain]","0.0","0.0","18.7","10.1","268.0","1004.0","99.7","22.7","227.0","0.8","2.0","10.0","Rain, Overcast","rain","null"
"Huế, Việt Nam","2024-10-29T15:00:00","23.4","23.4","22.0","91.86","0.3","96.8","[rain]","0.0","0.0","21.2","10.1","280.3","1005.0","96.6","24.1","73.0","0.3","1.0","10.0","Rain, Overcast","rain","null"
"Huế, Việt Nam","2024-10-29T16:00:00","23.1","23.1","21.7","91.84","0.0","96.8","[rain]","0.0","0.0","22.3","10.8","266.9","1005.0","62.8","23.0","46.0","0.2","0.0","10.0","Rain, Partially cloudy","rain","null"
"Huế, Việt Nam","2024-10-29T17:00:00","23.0","23.0","21.6","91.83","0.1","96.8","[rain]","0.0","0.0","19.4","9.7","260.4","1006.0","86.4","23.1","83.0","0.3","1.0","10.0","Rain, Partially cloudy","rain","null"
"Huế, Việt Nam","2024-10-29T18:00:00","22.4","22.4","21.2","92.93","0.3","96.8","[rain]","0.0","0.0","16.9","10.4","267.6","1006.0","85.4","22.3","0.0","0.0","0.0","10.0","Rain, Partially cloudy","rain","null"
"Huế, Việt Nam","2024-10-29T19:00:00","22.2","22.2","21.1","93.49","0.1","96.8","[rain]","0.0","0.0","18.4","9.7","264.7","1007.0","55.8","24.1","0.0","0.0","0.0","10.0","Rain, Partially cloudy","rain","null"
"Huế, Việt Nam","2024-10-29T20:00:00","22.0","22.0","20.9","93.48","0.0","83.9","[rain]","0.0","0.0","14.4","9.0","248.4","1008.0","78.1","24.1","0.0","0.0","0.0","10.0","Rain, Partially cloudy","rain","null"
"Huế, Việt Nam","2024-10-29T21:00:00","22.0","22.0","20.9","93.48","0.1","83.9","[rain]","0.0","0.0","12.6","7.9","261.6","1008.0","55.9","24.1","0.0","0.0","0.0","10.0","Rain, Partially cloudy","rain","null"
"Huế, Việt Nam","2024-10-29T22:00:00","21.8","21.8","20.7","93.47","0.1","83.9","[rain]","0.0","0.0","10.8","7.9","266.9","1008.0","21.6","24.1","0.0","0.0","0.0","10.0","Rain, Partially cloudy","rain","null"
"Huế, Việt Nam","2024-10-29T23:00:00","21.6","21.6","20.4","92.89","0.0","83.9","[rain]","0.0","0.0","8.3","6.1","262.8","1008.0","21.2","24.1","0.0","0.0","0.0","10.0","Rain, Partially cloudy","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T00:00:00","23.6","23.6","23.2","97.61","0.1","71.0","[rain]","0.0","0.0","10.8","5.4","8.2","1007.0","99.3","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T01:00:00","23.4","23.4","23.0","97.61","0.3","71.0","[rain]","0.0","0.0","7.9","4.7","16.0","1007.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T02:00:00","23.5","23.5","23.0","97.02","0.2","90.3","[rain]","0.0","0.0","8.6","4.3","345.8","1006.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T03:00:00","23.6","23.6","23.0","96.44","0.0","90.3","[rain]","0.0","0.0","8.6","5.0","310.9","1006.0","99.9","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T04:00:00","23.6","23.6","23.1","97.03","0.0","90.3","[rain]","0.0","0.0","10.8","5.0","328.9","1007.0","94.6","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T05:00:00","23.5","23.5","23.0","97.02","0.0","90.3","[rain]","0.0","0.0","2.2","1.8","337.3","1007.0","98.9","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T06:00:00","23.5","23.5","23.0","97.02","0.0","90.3","[rain]","0.0","0.0","2.9","2.5","246.9","1008.0","93.8","24.1","1.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T07:00:00","24.4","24.4","23.6","95.31","0.0","90.3","[rain]","0.0","0.0","5.4","2.2","230.4","1009.0","70.8","24.1","49.0","0.2","0.0","10.0","Rain, Partially cloudy","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T08:00:00","25.3","25.3","23.9","91.97","1.4","83.9","[rain]","0.0","0.0","8.6","4.7","258.8","1009.0","85.2","4.8","210.0","0.8","2.0","10.0","Rain, Partially cloudy","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T09:00:00","26.0","26.0","24.3","90.37","1.3","83.9","[rain]","0.0","0.0","12.6","6.8","248.2","1010.0","97.6","17.6","355.0","1.3","4.0","10.0","Rain, Overcast","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T10:00:00","26.1","26.1","24.5","90.92","1.2","83.9","[rain]","0.0","0.0","18.7","10.4","237.0","1009.0","90.2","5.6","371.0","1.3","4.0","30.0","Rain, Overcast","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T11:00:00","26.5","26.5","24.9","90.94","1.9","83.9","[rain]","0.0","0.0","25.9","14.0","237.1","1009.0","91.7","6.0","490.0","1.8","5.0","30.0","Rain, Overcast","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T12:00:00","26.3","26.3","24.4","89.31","1.2","83.9","[rain]","0.0","0.0","29.5","14.8","240.1","1008.0","49.3","7.2","399.0","1.4","4.0","30.0","Rain, Partially cloudy","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T13:00:00","27.8","32.2","25.1","85.27","1.0","83.9","[rain]","0.0","0.0","24.8","15.1","240.5","1007.0","71.3","6.1","851.0","3.1","9.0","30.0","Rain, Partially cloudy","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T14:00:00","27.1","30.5","24.7","86.75","1.2","90.3","[rain]","0.0","0.0","25.2","13.7","237.6","1006.0","100.0","6.4","524.0","1.9","5.0","30.0","Rain, Overcast","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T15:00:00","26.8","29.8","24.5","87.24","1.0","90.3","[rain]","0.0","0.0","27.7","11.9","238.2","1006.0","100.0","5.9","304.0","1.1","3.0","30.0","Rain, Overcast","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T16:00:00","26.4","26.4","24.3","88.26","1.2","90.3","[rain]","0.0","0.0","27.7","11.5","233.8","1006.0","100.0","5.9","231.0","0.8","2.0","30.0","Rain, Overcast","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T17:00:00","25.7","25.7","24.1","90.89","0.6","90.3","[rain]","0.0","0.0","28.8","10.8","232.6","1007.0","100.0","24.1","107.0","0.4","1.0","30.0","Rain, Overcast","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T18:00:00","24.9","24.9","23.7","93.06","0.8","90.3","[rain]","0.0","0.0","29.2","10.1","225.7","1007.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T19:00:00","24.4","24.4","23.5","94.73","0.5","90.3","[rain]","0.0","0.0","29.9","7.9","228.1","1008.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T20:00:00","24.1","24.1","23.4","95.87","0.0","71.0","[rain]","0.0","0.0","24.5","5.8","235.1","1009.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T21:00:00","23.9","23.9","23.4","97.03","0.0","71.0","[rain]","0.0","0.0","27.0","5.8","248.7","1009.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T22:00:00","23.9","23.9","23.4","97.03","0.0","71.0","[rain]","0.0","0.0","27.4","5.4","260.4","1009.0","70.9","24.1","0.0","0.0","0.0","10.0","Rain, Partially cloudy","rain","null"
"Tiền Giang, Việt Nam","2024-10-29T23:00:00","23.6","23.6","23.2","97.61","0.7","71.0","[rain]","0.0","0.0","12.2","5.8","248.3","1009.0","69.2","4.7","0.0","0.0","0.0","10.0","Rain, Partially cloudy","rain","null"
"Trà Vinh, Việt Nam","2024-10-29T00:00:00","24.6","24.6","24.0","96.47","0.4","93.5","[rain]","0.0","0.0","11.2","5.4","297.3","1007.0","81.1","17.4","0.0","0.0","0.0","10.0","Rain, Partially cloudy","rain","null"
"Trà Vinh, Việt Nam","2024-10-29T01:00:00","24.1","24.1","23.5","96.45","2.4","93.5","[rain]","0.0","0.0","13.3","6.5","325.4","1007.0","100.0","4.4","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Trà Vinh, Việt Nam","2024-10-29T02:00:00","23.9","23.9","23.3","96.45","1.4","93.5","[rain]","0.0","0.0","12.6","6.5","347.2","1006.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Trà Vinh, Việt Nam","2024-10-29T03:00:00","23.6","23.6","23.1","97.03","0.3","93.5","[rain]","0.0","0.0","8.6","5.4","342.7","1006.0","100.0","22.4","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Trà Vinh, Việt Nam","2024-10-29T04:00:00","23.6","23.6","23.1","97.03","0.8","93.5","[rain]","0.0","0.0","5.0","4.0","330.2","1007.0","77.3","22.3","0.0","0.0","0.0","10.0","Rain, Partially cloudy","rain","null"
"Trà Vinh, Việt Nam","2024-10-29T05:00:00","23.7","23.7","23.1","96.44","0.0","93.5","[rain]","0.0","0.0","1.8","1.8","259.1","1007.0","97.2","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Trà Vinh, Việt Nam","2024-10-29T06:00:00","23.8","23.8","23.2","96.45","0.1","93.5","[rain]","0.0","0.0","4.3","3.6","229.4","1008.0","83.7","24.1","0.0","0.0","0.0","10.0","Rain, Partially cloudy","rain","null"
"Trà Vinh, Việt Nam","2024-10-29T07:00:00","24.5","24.5","23.7","95.31","0.2","93.5","[rain]","0.0","0.0","10.8","5.0","226.2","1009.0","88.9","20.3","47.0","0.2","0.0","10.0","Rain, Partially cloudy","rain","null"
"Trà Vinh, Việt Nam","2024-10-29T08:00:00","25.4","25.4","24.0","91.97","1.7","90.3","[rain]","0.0","0.0","22.3","10.8","238.4","1009.0","85.0","10.1","245.0","0.9","2.0","10.0","Rain, Partially cloudy","rain","null"
"Trà Vinh, Việt Nam","2024-10-29T09:00:00","25.2","25.2","24.1","93.63","0.5","90.3","[rain]","0.0","0.0","29.2","14.0","244.2","1010.0","61.9","19.6","178.0","0.6","2.0","10.0","Rain, Partially cloudy","rain","null"
"Trà Vinh, Việt Nam","2024-10-29T10:00:00","26.7","26.7","24.4","87.23","1.0","90.3","[rain]","0.0","0.0","32.4","20.5","248.1","1009.0","89.2","14.0","560.0","2.0","6.0","30.0","Rain, Partially cloudy","rain","null"
"Trà Vinh, Việt Nam","2024-10-29T11:00:00","26.3","26.3","23.4","84.1","0.5","90.3","[rain]","0.0","0.0","37.4","22.3","246.7","1009.0","45.6","24.1","601.0","2.2","6.0","10.0","Rain, Partially cloudy","rain","null"
"Trà Vinh, Việt Nam","2024-10-29T12:00:00","27.2","29.8","22.9","77.38","0.1","90.3","[rain]","0.0","0.0","40.3","23.8","246.0","1008.0","68.6","24.1","889.0","3.2","9.0","10.0","Rain, Partially cloudy","rain","null"
"Trà Vinh, Việt Nam","2024-10-29T13:00:00","26.6","26.6","22.6","78.72","0.3","90.3","[rain]","0.0","0.0","37.8","20.9","243.0","1007.0","100.0","23.3","725.0","2.6","7.0","10.0","Rain, Overcast","rain","null"
"Trà Vinh, Việt Nam","2024-10-29T14:00:00","25.4","25.4","22.7","85.03","0.1","80.6","[rain]","0.0","0.0","34.9","16.9","237.8","1007.0","100.0","24.1","299.0","1.1","3.0","10.0","Rain, Overcast","rain","null"
"Trà Vinh, Việt Nam","2024-10-29T15:00:00","26.3","26.3","23.1","82.59","0.0","80.6","[rain]","0.0","0.0","33.5","16.2","235.1","1006.0","100.0","24.1","340.0","1.2","3.0","10.0","Rain, Overcast","rain","null"
"Trà Vinh, Việt Nam","2024-10-29T16:00:00","26.1","26.1","23.6","86.13","0.0","80.6","[rain]","0.0","0.0","32.8","14.0","233.6","1007.0","100.0","24.1","218.0","0.8","2.0","10.0","Rain, Overcast","rain","null"
"Trà Vinh, Việt Nam","2024-10-29T17:00:00","25.5","25.5","23.4","88.18","0.0","80.6","[rain]","0.0","0.0","33.5","13.7","235.7","1007.0","100.0","24.1","99.0","0.4","1.0","10.0","Rain, Overcast","rain","null"
"Trà Vinh, Việt Nam","2024-10-29T18:00:00","24.8","24.8","23.1","90.29","0.0","80.6","[rain]","0.0","0.0","35.6","11.9","241.0","1008.0","100.0","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
"Trà Vinh, Việt Nam","2024-10-29T19:00:00","24.5","24.5","23.1","91.92","0.0","80.6","[rain]","0.0","0.0","31.3","8.3","244.7","1008.0","99.8","24.1","0.0","0.0","0.0","10.0","Rain, Overcast","rain","null"
